"时间","平台","订单","日志类型","价格","数量","消息"
2019-12-18 00:36:00,,,信息,,,6748.18

2019-12-18 00:46:00,,,信息,,,6735.2

2019-12-18 00:46:00,,,信息,,,6780.3

2019-12-18 00:50:00,,,信息,,,6735.2

2019-12-18 00:50:00,,,信息,,,6779.25

2019-12-18 00:54:00,,,信息,,,6735.2

2019-12-18 00:54:00,,,信息,,,6779.6

2019-12-18 00:58:00,,,信息,,,6735.2

2019-12-18 00:58:00,,,信息,,,6778.9

2019-12-18 01:00:00,,,信息,,,6735.2

2019-12-18 01:00:00,,,信息,,,6778.9

2019-12-18 01:37:05,,,信息,,,6735.2

2019-12-18 01:37:05,,,信息,,,6743.3

2019-12-18 01:58:00,,,信息,,,6735.2

2019-12-18 01:58:00,,,信息,,,6755.0

2019-12-18 02:00:00,,,信息,,,6735.2

2019-12-18 02:00:00,,,信息,,,6755.03

2019-12-18 02:02:00,,,信息,,,6735.2

2019-12-18 02:02:00,,,信息,,,6755.031

2019-12-18 02:04:00,,,信息,,,6735.2

2019-12-18 02:04:00,,,信息,,,6755.029

2019-12-18 02:06:00,,,信息,,,6735.2

2019-12-18 02:06:00,,,信息,,,6746.832

2019-12-18 02:08:00,,,信息,,,6735.2

2019-12-18 02:08:00,,,信息,,,6749.565

2019-12-18 02:12:00,,,信息,,,6735.2

2019-12-18 02:12:00,,,信息,,,6744.1

2019-12-18 02:20:00,,,信息,,,6735.2

2019-12-18 02:20:00,,,信息,,,6753.733

2019-12-18 02:24:00,,,信息,,,6735.2

2019-12-18 02:24:00,,,信息,,,6751.806

2019-12-18 02:32:00,,,信息,,,6735.2

2019-12-18 02:32:00,,,信息,,,6763.366

2019-12-18 02:36:00,,,信息,,,6735.2

2019-12-18 02:36:00,,,信息,,,6761.44

2019-12-18 02:46:00,,,信息,,,6735.2

2019-12-18 02:46:00,,,信息,,,6773.0

2019-12-18 02:50:00,,,信息,,,6735.2

2019-12-18 02:50:00,,,信息,,,6760.475

2019-12-18 02:54:00,,,信息,,,6735.2

2019-12-18 02:54:00,,,信息,,,6764.65

2019-12-18 02:58:00,,,信息,,,6735.2

2019-12-18 02:58:00,,,信息,,,6756.3

2019-12-18 03:00:00,,,信息,,,6735.2

2019-12-18 03:00:00,,,信息,,,6756.3

2019-12-18 03:02:00,,,信息,,,6735.2

2019-12-18 03:02:00,,,信息,,,6756.301

2019-12-18 03:04:00,,,信息,,,6735.2

2019-12-18 03:04:00,,,信息,,,6756.299

2019-12-18 03:06:00,,,信息,,,6735.2

2019-12-18 03:06:00,,,信息,,,6756.367

2019-12-18 03:08:00,,,信息,,,6735.2

2019-12-18 03:08:00,,,信息,,,6756.345

2019-12-18 03:12:00,,,信息,,,6735.2

2019-12-18 03:12:00,,,信息,,,6756.39

2019-12-18 03:20:00,,,信息,,,6735.2

2019-12-18 03:20:00,,,信息,,,6717.326

2019-12-18 03:24:00,,,信息,,,6735.2

2019-12-18 03:24:00,,,信息,,,6725.139

2019-12-18 03:32:00,,,信息,,,6735.2

2019-12-18 03:32:00,,,信息,,,6678.263

2019-12-18 03:36:00,,,信息,,,6735.2

2019-12-18 03:36:00,,,信息,,,6686.076

2019-12-18 03:46:00,,,信息,,,6735.2

2019-12-18 03:46:00,,,信息,,,6639.2

2019-12-18 03:50:00,,,信息,,,6735.2

2019-12-18 03:50:00,,,信息,,,6664.175

2019-12-18 03:54:00,,,信息,,,6735.2

2019-12-18 03:54:00,,,信息,,,6655.85

2019-12-18 03:58:00,,,信息,,,6735.2

2019-12-18 03:58:00,,,信息,,,6672.5

2019-12-18 04:00:00,,,信息,,,6735.2

2019-12-18 04:00:00,,,信息,,,6672.5

2019-12-18 04:22:55,,,信息,,,6735.2

2019-12-18 04:22:55,,,信息,,,6691.6

2019-12-18 04:58:00,,,信息,,,6735.2

2019-12-18 04:58:00,,,信息,,,6640.0

2019-12-18 05:00:00,,,信息,,,6735.2

2019-12-18 05:00:00,,,信息,,,6640.0

2019-12-18 05:37:05,,,信息,,,6735.2

2019-12-18 05:37:05,,,信息,,,6667.8

2019-12-18 05:58:00,,,信息,,,6735.2

2019-12-18 05:58:00,,,信息,,,6666.7

2019-12-18 06:00:00,,,信息,,,6735.2

2019-12-18 06:00:00,,,信息,,,6666.6

2019-12-18 06:02:00,,,信息,,,6735.2

2019-12-18 06:02:00,,,信息,,,6666.601

2019-12-18 06:04:00,,,信息,,,6735.2

2019-12-18 06:04:00,,,信息,,,6666.599

2019-12-18 06:06:00,,,信息,,,6735.2

2019-12-18 06:06:00,,,信息,,,6723.45

2019-12-18 06:08:00,,,信息,,,6735.2

2019-12-18 06:08:00,,,信息,,,6704.5

2019-12-18 06:12:00,,,信息,,,6735.2

2019-12-18 06:12:00,,,信息,,,6742.4

2019-12-18 06:20:00,,,信息,,,6735.2

2019-12-18 06:20:00,,,信息,,,6704.933

2019-12-18 06:24:00,,,信息,,,6735.2

2019-12-18 06:24:00,,,信息,,,6712.426

2019-12-18 06:32:00,,,信息,,,6735.2

2019-12-18 06:32:00,,,信息,,,6667.466

2019-12-18 06:36:00,,,信息,,,6735.2

2019-12-18 06:36:00,,,信息,,,6674.96

2019-12-18 06:46:00,,,信息,,,6735.2

2019-12-18 06:46:00,,,信息,,,6630.0

2019-12-18 06:50:00,,,信息,,,6735.2

2019-12-18 06:50:00,,,信息,,,6635.025

2019-12-18 06:54:00,,,信息,,,6735.2

2019-12-18 06:54:00,,,信息,,,6633.35

2019-12-18 06:58:00,,,信息,,,6735.2

2019-12-18 06:58:00,,,信息,,,6636.7

2019-12-18 07:00:00,,,信息,,,6735.2

2019-12-18 07:00:00,,,信息,,,6636.8

2019-12-18 07:02:00,,,信息,,,6735.2

2019-12-18 07:02:00,,,信息,,,6636.801

2019-12-18 07:04:00,,,信息,,,6735.2

2019-12-18 07:04:00,,,信息,,,6636.799

2019-12-18 07:06:00,,,信息,,,6735.2

2019-12-18 07:06:00,,,信息,,,6624.2

2019-12-18 07:08:00,,,信息,,,6735.2

2019-12-18 07:08:00,,,信息,,,6628.4

2019-12-18 07:12:00,,,信息,,,6735.2

2019-12-18 07:12:00,,,信息,,,6620.0

2019-12-18 07:20:00,,,信息,,,6735.2

2019-12-18 07:20:00,,,信息,,,6640.366

2019-12-18 07:24:00,,,信息,,,6735.2

2019-12-18 07:24:00,,,信息,,,6636.293

2019-12-18 07:32:00,,,信息,,,6735.2

2019-12-18 07:32:00,,,信息,,,6660.733

2019-12-18 07:36:00,,,信息,,,6735.2

2019-12-18 07:36:00,,,信息,,,6656.66

2019-12-18 07:46:00,,,信息,,,6735.2

2019-12-18 07:46:00,,,信息,,,6681.1

2019-12-18 07:50:00,,,信息,,,6735.2

2019-12-18 07:50:00,,,信息,,,6670.6

2019-12-18 07:54:00,,,信息,,,6735.2

2019-12-18 07:54:00,,,信息,,,6674.1

2019-12-18 07:58:00,,,信息,,,6735.2

2019-12-18 07:58:00,,,信息,,,6667.1

2019-12-18 08:00:00,,,信息,,,6735.2

2019-12-18 08:00:00,,,信息,,,6667.07

2019-12-18 08:22:55,,,信息,,,6735.2

2019-12-18 08:22:55,,,信息,,,6654.5

2019-12-18 08:58:00,,,信息,,,6735.2

2019-12-18 08:58:00,,,信息,,,6697.4

2019-12-18 09:00:00,,,信息,,,6735.2

2019-12-18 09:00:00,,,信息,,,6697.3

2019-12-18 09:02:00,,,信息,,,6735.2

2019-12-18 09:02:00,,,信息,,,6697.301

2019-12-18 09:04:00,,,信息,,,6735.2

2019-12-18 09:04:00,,,信息,,,6697.299

2019-12-18 09:06:00,,,信息,,,6735.2

2019-12-18 09:06:00,,,信息,,,6686.875

2019-12-18 09:08:00,,,信息,,,6735.2

2019-12-18 09:08:00,,,信息,,,6690.35

2019-12-18 09:12:00,,,信息,,,6735.2

2019-12-18 09:12:00,,,信息,,,6683.4

2019-12-18 09:20:00,,,信息,,,6735.2

2019-12-18 09:20:00,,,信息,,,6696.7

2019-12-18 09:24:00,,,信息,,,6735.2

2019-12-18 09:24:00,,,信息,,,6694.04

2019-12-18 09:32:00,,,信息,,,6735.2

2019-12-18 09:32:00,,,信息,,,6710.0

2019-12-18 09:36:00,,,信息,,,6735.2

2019-12-18 09:36:00,,,信息,,,6707.34

2019-12-18 09:46:00,,,信息,,,6735.2

2019-12-18 09:46:00,,,信息,,,6723.3

2019-12-18 09:50:00,,,信息,,,6735.2

2019-12-18 09:50:00,,,信息,,,6708.15

2019-12-18 09:54:00,,,信息,,,6735.2

2019-12-18 09:54:00,,,信息,,,6713.2

2019-12-18 09:58:00,,,信息,,,6735.2

2019-12-18 09:58:00,,,信息,,,6703.1

2019-12-18 10:00:00,,,信息,,,6735.2

2019-12-18 10:00:00,,,信息,,,6703.1

2019-12-18 10:02:00,,,信息,,,6735.2

2019-12-18 10:02:00,,,信息,,,6703.101

2019-12-18 10:04:00,,,信息,,,6735.2

2019-12-18 10:04:00,,,信息,,,6703.099

2019-12-18 10:06:00,,,信息,,,6735.2

2019-12-18 10:06:00,,,信息,,,6701.525

2019-12-18 10:08:00,,,信息,,,6735.2

2019-12-18 10:08:00,,,信息,,,6702.05

2019-12-18 10:12:00,,,信息,,,6735.2

2019-12-18 10:12:00,,,信息,,,6701.0

2019-12-18 10:20:00,,,信息,,,6735.2

2019-12-18 10:20:00,,,信息,,,6716.366

2019-12-18 10:24:00,,,信息,,,6735.2

2019-12-18 10:24:00,,,信息,,,6713.293

2019-12-18 10:32:00,,,信息,,,6735.2

2019-12-18 10:32:00,,,信息,,,6731.733

2019-12-18 10:36:00,,,信息,,,6735.2

2019-12-18 10:36:00,,,信息,,,6728.66

2019-12-18 10:46:00,,,信息,,,6735.2

2019-12-18 10:46:00,,,信息,,,6747.1

2019-12-18 10:50:00,,,信息,,,6735.2

2019-12-18 10:50:00,,,信息,,,6738.025

2019-12-18 10:54:00,,,信息,,,6735.2

2019-12-18 10:54:00,,,信息,,,6741.05

2019-12-18 10:58:00,,,信息,,,6735.2

2019-12-18 10:58:00,,,信息,,,6735.0

2019-12-18 11:00:00,,,信息,,,6735.2

2019-12-18 11:00:00,,,信息,,,6735.0

2019-12-18 11:02:00,,,信息,,,6735.2

2019-12-18 11:02:00,,,信息,,,6735.001

2019-12-18 11:04:00,,,信息,,,6735.2

2019-12-18 11:04:00,,,信息,,,6734.999

2019-12-18 11:06:00,,,信息,,,6735.2

2019-12-18 11:06:00,,,信息,,,6751.35

2019-12-18 11:08:00,,,信息,,,6735.2

2019-12-18 11:08:00,,,信息,,,6745.9

2019-12-18 11:12:00,,,信息,,,6735.2

2019-12-18 11:12:00,,,信息,,,6756.8

2019-12-18 11:20:00,,,信息,,,6735.2

2019-12-18 11:20:00,,,信息,,,6745.066

2019-12-18 11:24:00,,,信息,,,6735.2

2019-12-18 11:24:00,,,信息,,,6747.413

2019-12-18 11:32:00,,,信息,,,6735.2

2019-12-18 11:32:00,,,信息,,,6733.333

2019-12-18 11:36:00,,,信息,,,6735.2

2019-12-18 11:36:00,,,信息,,,6735.68

2019-12-18 11:46:00,,,信息,,,6735.2

2019-12-18 11:46:00,,,信息,,,6721.6

2019-12-18 11:50:00,,,信息,,,6735.2

2019-12-18 11:50:00,,,信息,,,6722.275

2019-12-18 11:54:00,,,信息,,,6735.2

2019-12-18 11:54:00,,,信息,,,6722.05

2019-12-18 11:58:00,,,信息,,,6735.2

2019-12-18 11:58:00,,,信息,,,6722.5

2019-12-18 12:00:00,,,信息,,,6735.2

2019-12-18 12:00:00,,,信息,,,6722.53

2019-12-18 12:02:00,,,信息,,,6735.2

2019-12-18 12:02:00,,,信息,,,6722.531

2019-12-18 12:04:00,,,信息,,,6735.2

2019-12-18 12:04:00,,,信息,,,6722.529

2019-12-18 12:06:00,,,信息,,,6735.2

2019-12-18 12:06:00,,,信息,,,6741.632

2019-12-18 12:08:00,,,信息,,,6735.2

2019-12-18 12:08:00,,,信息,,,6735.265

2019-12-18 12:12:00,,,信息,,,6735.2

2019-12-18 12:12:00,,,信息,,,6748.0

2019-12-18 12:20:00,,,信息,,,6735.2

2019-12-18 12:20:00,,,信息,,,6729.5

2019-12-18 12:24:00,,,信息,,,6735.2

2019-12-18 12:24:00,,,信息,,,6733.199

2019-12-18 12:32:00,,,信息,,,6735.2

2019-12-18 12:32:00,,,信息,,,6710.999

2019-12-18 12:36:00,,,信息,,,6735.2

2019-12-18 12:36:00,,,信息,,,6714.7

2019-12-18 12:46:00,,,信息,,,6735.2

2019-12-18 12:46:00,,,信息,,,6692.5

2019-12-18 12:50:00,,,信息,,,6735.2

2019-12-18 12:50:00,,,信息,,,6705.542

2019-12-18 12:54:00,,,信息,,,6735.2

2019-12-18 12:54:00,,,信息,,,6701.195

2019-12-18 12:58:00,,,信息,,,6735.2

2019-12-18 12:58:00,,,信息,,,6709.89

2019-12-18 13:00:00,,,信息,,,6735.2

2019-12-18 13:00:00,,,信息,,,6709.9

2019-12-18 13:02:00,,,信息,,,6735.2

2019-12-18 13:02:00,,,信息,,,6709.901

2019-12-18 13:04:00,,,信息,,,6735.2

2019-12-18 13:04:00,,,信息,,,6709.899

2019-12-18 13:06:00,,,信息,,,6735.2

2019-12-18 13:06:00,,,信息,,,6714.1

2019-12-18 13:08:00,,,信息,,,6735.2

2019-12-18 13:08:00,,,信息,,,6712.7

2019-12-18 13:12:00,,,信息,,,6735.2

2019-12-18 13:12:00,,,信息,,,6715.5

2019-12-18 13:20:00,,,信息,,,6735.2

2019-12-18 13:20:00,,,信息,,,6706.966

2019-12-18 13:24:00,,,信息,,,6735.2

2019-12-18 13:24:00,,,信息,,,6708.673

2019-12-18 13:32:00,,,信息,,,6735.2

2019-12-18 13:32:00,,,信息,,,6698.433

2019-12-18 13:36:00,,,信息,,,6735.2

2019-12-18 13:36:00,,,信息,,,6700.14

2019-12-18 13:46:00,,,信息,,,6735.2

2019-12-18 13:46:00,,,信息,,,6689.9

2019-12-18 13:50:00,,,信息,,,6735.2

2019-12-18 13:50:00,,,信息,,,6700.775

2019-12-18 13:54:00,,,信息,,,6735.2

2019-12-18 13:54:00,,,信息,,,6697.15

2019-12-18 13:58:00,,,信息,,,6735.2

2019-12-18 13:58:00,,,信息,,,6704.4

2019-12-18 14:00:00,,,信息,,,6735.2

2019-12-18 14:00:00,,,信息,,,6704.3

2019-12-18 14:02:00,,,信息,,,6735.2

2019-12-18 14:02:00,,,信息,,,6704.301

2019-12-18 14:04:00,,,信息,,,6735.2

2019-12-18 14:04:00,,,信息,,,6704.299

2019-12-18 14:06:00,,,信息,,,6735.2

2019-12-18 14:06:00,,,信息,,,6712.707

2019-12-18 14:08:00,,,信息,,,6735.2

2019-12-18 14:08:00,,,信息,,,6709.905

2019-12-18 14:12:00,,,信息,,,6735.2

2019-12-18 14:12:00,,,信息,,,6715.51

2019-12-18 14:20:00,,,信息,,,6735.2

2019-12-18 14:20:00,,,信息,,,6695.106

2019-12-18 14:24:00,,,信息,,,6735.2

2019-12-18 14:24:00,,,信息,,,6699.187

2019-12-18 14:32:00,,,信息,,,6735.2

2019-12-18 14:32:00,,,信息,,,6674.703

2019-12-18 14:36:00,,,信息,,,6735.2

2019-12-18 14:36:00,,,信息,,,6678.784

2019-12-18 14:46:00,,,信息,,,6735.2

2019-12-18 14:46:00,,,信息,,,6654.3

2019-12-18 14:50:00,,,信息,,,6735.2

2019-12-18 14:50:00,,,信息,,,6658.065

2019-12-18 14:54:00,,,信息,,,6735.2

2019-12-18 14:54:00,,,信息,,,6656.81

2019-12-18 14:58:00,,,信息,,,6735.2

2019-12-18 14:58:00,,,信息,,,6659.32

2019-12-18 15:00:00,,,信息,,,6735.2

2019-12-18 15:00:00,,,信息,,,6659.39

2019-12-18 15:02:00,,,信息,,,6735.2

2019-12-18 15:02:00,,,信息,,,6659.391

2019-12-18 15:04:00,,,信息,,,6735.2

2019-12-18 15:04:00,,,信息,,,6659.389

2019-12-18 15:06:00,,,信息,,,6735.2

2019-12-18 15:06:00,,,信息,,,6662.922

2019-12-18 15:08:00,,,信息,,,6735.2

2019-12-18 15:08:00,,,信息,,,6661.745

2019-12-18 15:12:00,,,信息,,,6735.2

2019-12-18 15:12:00,,,信息,,,6664.1

2019-12-18 15:20:00,,,信息,,,6735.2

2019-12-18 15:20:00,,,信息,,,6652.766

2019-12-18 15:24:00,,,信息,,,6735.2

2019-12-18 15:24:00,,,信息,,,6655.033

2019-12-18 15:32:00,,,信息,,,6735.2

2019-12-18 15:32:00,,,信息,,,6641.433

2019-12-18 15:36:00,,,信息,,,6735.2

2019-12-18 15:36:00,,,信息,,,6643.7

2019-12-18 15:46:00,,,信息,,,6735.2

2019-12-18 15:46:00,,,信息,,,6630.1

2019-12-18 15:50:00,,,信息,,,6735.2

2019-12-18 15:50:00,,,信息,,,6650.26

2019-12-18 15:54:00,,,信息,,,6735.2

2019-12-18 15:54:00,,,信息,,,6643.54

2019-12-18 15:58:00,,,信息,,,6735.2

2019-12-18 15:58:00,,,信息,,,6656.98

2019-12-18 16:00:00,,,信息,,,6735.2

2019-12-18 16:00:00,,,信息,,,6657.0

2019-12-18 16:02:00,,,信息,,,6735.2

2019-12-18 16:02:00,,,信息,,,6657.001

2019-12-18 16:04:00,,,信息,,,6735.2

2019-12-18 16:04:00,,,信息,,,6656.999

2019-12-18 16:06:00,,,信息,,,6735.2

2019-12-18 16:06:00,,,信息,,,6655.5

2019-12-18 16:08:00,,,信息,,,6735.2

2019-12-18 16:08:00,,,信息,,,6656.0

2019-12-18 16:12:00,,,信息,,,6735.2

2019-12-18 16:12:00,,,信息,,,6655.0

2019-12-18 16:20:00,,,信息,,,6735.2

2019-12-18 16:20:00,,,信息,,,6666.666

2019-12-18 16:24:00,,,信息,,,6735.2

2019-12-18 16:24:00,,,信息,,,6664.333

2019-12-18 16:32:00,,,信息,,,6735.2

2019-12-18 16:32:00,,,信息,,,6678.333

2019-12-18 16:36:00,,,信息,,,6735.2

2019-12-18 16:36:00,,,信息,,,6676.0

2019-12-18 16:46:00,,,信息,,,6735.2

2019-12-18 16:46:00,,,信息,,,6690.0

2019-12-18 16:50:00,,,信息,,,6735.2

2019-12-18 16:50:00,,,信息,,,6666.9

2019-12-18 16:54:00,,,信息,,,6735.2

2019-12-18 16:54:00,,,信息,,,6674.6

2019-12-18 16:58:00,,,信息,,,6735.2

2019-12-18 16:58:00,,,信息,,,6659.2

2019-12-18 17:00:00,,,信息,,,6735.2

2019-12-18 17:00:00,,,信息,,,6659.1

2019-12-18 17:37:05,,,信息,,,6735.2

2019-12-18 17:37:05,,,信息,,,6685.8

2019-12-18 17:58:00,,,信息,,,6735.2

2019-12-18 17:58:00,,,信息,,,6678.8

2019-12-18 18:00:00,,,信息,,,6735.2

2019-12-18 18:00:00,,,信息,,,6678.8

2019-12-18 18:02:00,,,信息,,,6735.2

2019-12-18 18:02:00,,,信息,,,6678.801

2019-12-18 18:04:00,,,信息,,,6735.2

2019-12-18 18:04:00,,,信息,,,6678.799

2019-12-18 18:06:00,,,信息,,,6735.2

2019-12-18 18:06:00,,,信息,,,6662.375

2019-12-18 18:08:00,,,信息,,,6735.2

2019-12-18 18:08:00,,,信息,,,6667.85

2019-12-18 18:12:00,,,信息,,,6735.2

2019-12-18 18:12:00,,,信息,,,6656.9

2019-12-18 18:20:00,,,信息,,,6735.2

2019-12-18 18:20:00,,,信息,,,6670.4

2019-12-18 18:24:00,,,信息,,,6735.2

2019-12-18 18:24:00,,,信息,,,6667.7

2019-12-18 18:32:00,,,信息,,,6735.2

2019-12-18 18:32:00,,,信息,,,6683.9

2019-12-18 18:36:00,,,信息,,,6735.2

2019-12-18 18:36:00,,,信息,,,6681.2

2019-12-18 18:46:00,,,信息,,,6735.2

2019-12-18 18:46:00,,,信息,,,6697.4

2019-12-18 18:50:00,,,信息,,,6735.2

2019-12-18 18:50:00,,,信息,,,6693.425

2019-12-18 18:54:00,,,信息,,,6735.2

2019-12-18 18:54:00,,,信息,,,6694.75

2019-12-18 18:58:00,,,信息,,,6735.2

2019-12-18 18:58:00,,,信息,,,6692.1

2019-12-18 19:00:00,,,信息,,,6735.2

2019-12-18 19:00:00,,,信息,,,6692.1

2019-12-18 19:37:05,,,信息,,,6735.2

2019-12-18 19:37:05,,,信息,,,6644.8

2019-12-18 19:58:00,,,信息,,,6735.2

2019-12-18 19:58:00,,,信息,,,6649.9

2019-12-18 20:00:00,,,信息,,,6735.2

2019-12-18 20:00:00,,,信息,,,6649.9

2019-12-18 20:02:00,,,信息,,,6735.2

2019-12-18 20:02:00,,,信息,,,6649.901

2019-12-18 20:04:00,,,信息,,,6735.2

2019-12-18 20:04:00,,,信息,,,6649.899

2019-12-18 20:06:00,,,信息,,,6735.2

2019-12-18 20:06:00,,,信息,,,6657.175

2019-12-18 20:08:00,,,信息,,,6735.2

2019-12-18 20:08:00,,,信息,,,6654.75

2019-12-18 20:12:00,,,信息,,,6735.2

2019-12-18 20:12:00,,,信息,,,6659.6

2019-12-18 20:20:00,,,信息,,,6735.2

2019-12-18 20:20:00,,,信息,,,6623.066

2019-12-18 20:24:00,,,信息,,,6735.2

2019-12-18 20:24:00,,,信息,,,6630.373

2019-12-18 20:32:00,,,信息,,,6735.2

2019-12-18 20:32:00,,,信息,,,6586.533

2019-12-18 20:36:00,,,信息,,,6735.2

2019-12-18 20:36:00,,,信息,,,6593.84

2019-12-18 20:46:00,,,信息,,,6735.2

2019-12-18 20:46:00,,,信息,,,6550.0

2019-12-18 20:50:00,,,信息,,,6735.2

2019-12-18 20:50:00,,,信息,,,6569.95

2019-12-18 20:54:00,,,信息,,,6735.2

2019-12-18 20:54:00,,,信息,,,6563.3

2019-12-18 20:58:00,,,信息,,,6735.2

2019-12-18 20:58:00,,,信息,,,6576.6

2019-12-18 21:00:00,,,信息,,,6735.2

2019-12-18 21:00:00,,,信息,,,6577.0

2019-12-18 21:02:00,,,信息,,,6735.2

2019-12-18 21:02:00,,,信息,,,6577.001

2019-12-18 21:04:00,,,信息,,,6735.2

2019-12-18 21:04:00,,,信息,,,6576.999

2019-12-18 21:06:00,,,信息,,,6735.2

2019-12-18 21:06:00,,,信息,,,6502.0

2019-12-18 21:08:00,,,信息,,,6735.2

2019-12-18 21:08:00,,,信息,,,6527.0

2019-12-18 21:12:00,,,信息,,,6735.2

2019-12-18 21:12:00,,,信息,,,6477.0

2019-12-18 21:20:00,,,信息,,,6735.2

2019-12-18 21:20:00,,,信息,,,6560.433

2019-12-18 21:24:00,,,信息,,,6735.2

2019-12-18 21:24:00,,,信息,,,6543.746

2019-12-18 21:32:00,,,信息,,,6735.2

2019-12-18 21:32:00,,,信息,,,6643.866

2019-12-18 21:36:00,,,信息,,,6735.2

2019-12-18 21:36:00,,,信息,,,6627.18

2019-12-18 21:46:00,,,信息,,,6735.2

2019-12-18 21:46:00,,,信息,,,6727.3

2019-12-18 21:50:00,,,信息,,,6735.2

2019-12-18 21:50:00,,,信息,,,6715.075

2019-12-18 21:54:00,,,信息,,,6735.2

2019-12-18 21:54:00,,,信息,,,6719.15

2019-12-18 21:58:00,,,信息,,,6735.2

2019-12-18 21:58:00,,,信息,,,6711.0

2019-12-18 22:00:00,,,信息,,,6735.2

2019-12-18 22:00:00,,,信息,,,6711.0

2019-12-18 22:02:00,,,信息,,,6735.2

2019-12-18 22:02:00,,,信息,,,6711.001

2019-12-18 22:04:00,,,信息,,,6735.2

2019-12-18 22:04:00,,,信息,,,6710.999

2019-12-18 22:06:00,,,信息,,,6735.2

2019-12-18 22:06:00,,,信息,,,6685.8

2019-12-18 22:08:00,,,信息,,,6735.2

2019-12-18 22:08:00,,,信息,,,6694.2

2019-12-18 22:12:00,,,信息,,,6735.2

2019-12-18 22:12:00,,,信息,,,6677.4

2019-12-18 22:20:00,,,信息,,,6735.2

2019-12-18 22:20:00,,,信息,,,6711.1

2019-12-18 22:24:00,,,信息,,,6735.2

2019-12-18 22:24:00,,,信息,,,6704.36

2019-12-18 22:32:00,,,信息,,,6735.2

2019-12-18 22:32:00,,,信息,,,6744.8

2019-12-18 22:36:00,,,信息,,,6735.2

2019-12-18 22:36:00,,,信息,,,6738.06

2019-12-18 22:46:00,,,信息,,,6735.2

2019-12-18 22:46:00,,,信息,,,6778.5

2019-12-18 22:50:00,,,信息,,,6735.2

2019-12-18 22:50:00,,,信息,,,6743.7

2019-12-18 22:54:00,,,信息,,,6735.2

2019-12-18 22:54:00,,,信息,,,6755.3

2019-12-18 22:58:00,,,信息,,,6735.2

2019-12-18 22:58:00,,,信息,,,6732.1

2019-12-18 23:00:00,,,信息,,,6735.2

2019-12-18 23:00:00,,,信息,,,6732.1

2019-12-18 23:37:05,,,信息,,,6735.2

2019-12-18 23:37:05,,,信息,,,6900.0

2019-12-18 23:58:00,,,信息,,,6735.2

2019-12-18 23:58:00,,,信息,,,6860.0

2019-12-19 00:00:00,,,信息,,,6735.2

2019-12-19 00:00:00,,,信息,,,6861.3

2019-12-19 00:02:00,,,信息,,,6735.2

2019-12-19 00:02:00,,,信息,,,6861.301

2019-12-19 00:04:00,,,信息,,,6735.2

2019-12-19 00:04:00,,,信息,,,6861.299

2019-12-19 00:06:00,,,信息,,,6735.2

2019-12-19 00:06:00,,,信息,,,6831.075

2019-12-19 00:08:00,,,信息,,,6735.2

2019-12-19 00:08:00,,,信息,,,6841.15

2019-12-19 00:12:00,,,信息,,,6735.2

2019-12-19 00:12:00,,,信息,,,6821.0

2019-12-19 00:20:00,,,信息,,,6735.2

2019-12-19 00:20:00,,,信息,,,6864.0

2019-12-19 00:24:00,,,信息,,,6735.2

2019-12-19 00:24:00,,,信息,,,6855.4

2019-12-19 00:32:00,,,信息,,,6735.2

2019-12-19 00:32:00,,,信息,,,6907.0

2019-12-19 00:36:00,,,信息,,,6735.2

2019-12-19 00:36:00,,,信息,,,6898.4

2019-12-19 00:46:00,,,信息,,,6735.2

2019-12-19 00:46:00,,,信息,,,6950.0

2019-12-19 00:50:00,,,信息,,,6735.2

2019-12-19 00:50:00,,,信息,,,6925.1

2019-12-19 00:54:00,,,信息,,,6735.2

2019-12-19 00:54:00,,,信息,,,6933.4

2019-12-19 00:58:00,,,信息,,,6735.2

2019-12-19 00:58:00,,,信息,,,6916.8

2019-12-19 01:00:00,,,信息,,,6735.2

2019-12-19 01:00:00,,,信息,,,6916.65

2019-12-19 01:02:00,,,信息,,,6735.2

2019-12-19 01:02:00,,,信息,,,6916.651

2019-12-19 01:04:00,,,信息,,,6735.2

2019-12-19 01:04:00,,,信息,,,6916.649

2019-12-19 01:06:00,,,信息,,,6735.2

2019-12-19 01:06:00,,,信息,,,6944.287

2019-12-19 01:08:00,,,信息,,,6735.2

2019-12-19 01:08:00,,,信息,,,6935.075

